Sumber Air,No. Permohonan,Nama Lokasi,Lokasi Contoh Uji,Titik Koordinat,Parameter,Satuan,Tahun,Bulan,Konsentrasi,Baku Mutu,Metode Uji
Air Sungai,386,Sungai Code Wirosaban,"Jl. Wirosaban Barat No.22, Sorosutan, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55162, Indonesia","-7.826984,110.375874",Cu Terlarut,mg/L,2022,Juli,0.018,0.02,SNI 6989.6: 2009
Air Sungai,386,Sungai Code Wirosaban,"Jl. Wirosaban Barat No.22, Sorosutan, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55162, Indonesia","-7.826984,110.375874",Ortofosfat,mg/L,2022,Juli,1.1,Tidak dipersyaratkan,SNI 6989-31:2021
Air Sungai,386,Sungai Code Wirosaban,"Jl. Wirosaban Barat No.22, Sorosutan, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55162, Indonesia","-7.826984,110.375874",Nitrat Sebagai N,mg/L,2022,Juli,2.991,10,"SM APHA 23rd Ed, 4500-NO3-B 2017"
Air Sungai,386,Sungai Code Wirosaban,"Jl. Wirosaban Barat No.22, Sorosutan, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55162, Indonesia","-7.826984,110.375874",Nitrit Sebagai N,mg/L,2022,Juli,0.396,0.06,SNI 06-6989.9-2004
Air Sungai,386,Sungai Code Wirosaban,"Jl. Wirosaban Barat No.22, Sorosutan, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55162, Indonesia","-7.826984,110.375874",Zn terlarut,mg/L,2022,Juli,0.015,0.05,SNI-06-6989.84:2019
Air Sungai,386,Sungai Code Wirosaban,"Jl. Wirosaban Barat No.22, Sorosutan, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55162, Indonesia","-7.826984,110.375874",Sulfat,mg/L,2022,Juli,33.8,300,SNI 6989.20-2019
Air Sungai,394,Sungai Code Wirosaban,"Jl. Wirosaban Barat No.22, Sorosutan, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55162, Indonesia","-7.826984,110.375874",Residu Terlarut (TDS),mg/L,2022,Agustus,246.5,1000,TDS portablemeter
Air Sungai,394,Sungai Code Wirosaban,"Jl. Wirosaban Barat No.22, Sorosutan, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55162, Indonesia","-7.826984,110.375874",Suhu,?C,2022,Agustus,28.6,suhu udara ? 3?C,SNI 06 - 6989.23 - 2005
Air Sungai,394,Sungai Code Wirosaban,"Jl. Wirosaban Barat No.22, Sorosutan, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55162, Indonesia","-7.826984,110.375874",DHL,?mhos/cm,2022,Agustus,372,Tidak dipersyaratkan,SNI 6989.1:2019
Air Sungai,394,Sungai Code Wirosaban,"Jl. Wirosaban Barat No.22, Sorosutan, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55162, Indonesia","-7.826984,110.375874",Warna,TCU,2022,Agustus,73,50,SNI 6989.80:2011
Air Sungai,394,Sungai Code Wirosaban,"Jl. Wirosaban Barat No.22, Sorosutan, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55162, Indonesia","-7.826984,110.375874",pH,,2022,Agustus,6.93,9-Jun,SNI 6989.11 : 2019
Air Sungai,394,Sungai Code Wirosaban,"Jl. Wirosaban Barat No.22, Sorosutan, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55162, Indonesia","-7.826984,110.375874",klorida,mg/L,2022,Agustus,33.2,800,SNI 6989.19-2009
Air Sungai,394,Sungai Code Wirosaban,"Jl. Wirosaban Barat No.22, Sorosutan, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55162, Indonesia","-7.826984,110.375874",COD,mg/L,2022,Agustus,10.8,25,SNI 6989.2-2019
Air Sungai,394,Sungai Code Wirosaban,"Jl. Wirosaban Barat No.22, Sorosutan, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55162, Indonesia","-7.826984,110.375874",BOD,mg/L,2022,Agustus,1.4,3,SNI 6989.72 :2009
Air Sungai,394,Sungai Code Wirosaban,"Jl. Wirosaban Barat No.22, Sorosutan, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55162, Indonesia","-7.826984,110.375874",DO,mg/L,2022,Agustus,7.5,4,APHA 4500-O G. 2017
Air Sungai,394,Sungai Code Wirosaban,"Jl. Wirosaban Barat No.22, Sorosutan, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55162, Indonesia","-7.826984,110.375874",Cu Terlarut,mg/L,2022,Agustus,0.018,0.02,SNI 6989.6: 2009
Air Sungai,394,Sungai Code Wirosaban,"Jl. Wirosaban Barat No.22, Sorosutan, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55162, Indonesia","-7.826984,110.375874",Ortofosfat,mg/L,2022,Agustus,1.1,Tidak dipersyaratkan,SNI 6989-31:2021
Air Sungai,394,Sungai Code Wirosaban,"Jl. Wirosaban Barat No.22, Sorosutan, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55162, Indonesia","-7.826984,110.375874",Nitrat Sebagai N,mg/L,2022,Agustus,3.028,10,"SM APHA 23rd Ed, 4500-NO3-B 2017"
Air Sungai,394,Sungai Code Wirosaban,"Jl. Wirosaban Barat No.22, Sorosutan, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55162, Indonesia","-7.826984,110.375874",Nitrit Sebagai N,mg/L,2022,Agustus,0.385,0.06,SNI 06-6989.9-2004
Air Sungai,394,Sungai Code Wirosaban,"Jl. Wirosaban Barat No.22, Sorosutan, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55162, Indonesia","-7.826984,110.375874",Zn terlarut,mg/L,2022,Agustus,0.015,0.05,SNI-06-6989.84:2019
Air Sungai,394,Sungai Code Wirosaban,"Jl. Wirosaban Barat No.22, Sorosutan, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55162, Indonesia","-7.826984,110.375874",Sulfat,mg/L,2022,Agustus,37.24,300,SNI 6989.20-2019
Air Sungai,453,Sungai Code Wirosaban,"TITIK 5 WIROSABAN (Jl. Wirosaban Barat No.22, Sorosutan, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55162, Indonesia)","-7.826984,110.375874",Residu Terlarut (TDS),mg/L,2022,September,291.5,1000,TDS portablemeter
Air Sungai,453,Sungai Code Wirosaban,"TITIK 5 WIROSABAN (Jl. Wirosaban Barat No.22, Sorosutan, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55162, Indonesia)","-7.826984,110.375874",Suhu,?C,2022,September,29.7,suhu udara ? 3?C,SNI 06 - 6989.23 - 2005
Air Sungai,453,Sungai Code Wirosaban,"TITIK 5 WIROSABAN (Jl. Wirosaban Barat No.22, Sorosutan, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55162, Indonesia)","-7.826984,110.375874",DHL,?mhos/cm,2022,September,455.5,Tidak dipersyaratkan,SNI 6989.1:2019
Air Sungai,453,Sungai Code Wirosaban,"TITIK 5 WIROSABAN (Jl. Wirosaban Barat No.22, Sorosutan, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55162, Indonesia)","-7.826984,110.375874",Warna,TCU,2022,September,71.5,50,SNI 6989.80:2011
Air Sungai,453,Sungai Code Wirosaban,"TITIK 5 WIROSABAN (Jl. Wirosaban Barat No.22, Sorosutan, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55162, Indonesia)","-7.826984,110.375874",pH,,2022,September,6.71,9-Jun,SNI 6989.11 : 2019
Air Sungai,453,Sungai Code Wirosaban,"TITIK 5 WIROSABAN (Jl. Wirosaban Barat No.22, Sorosutan, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55162, Indonesia)","-7.826984,110.375874",klorida,mg/L,2022,September,22.77,800,SNI 6989.19-2009
Air Sungai,453,Sungai Code Wirosaban,"TITIK 5 WIROSABAN (Jl. Wirosaban Barat No.22, Sorosutan, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55162, Indonesia)","-7.826984,110.375874",COD,mg/L,2022,September,6.3,25,SNI 6989.2-2019
Air Sungai,453,Sungai Code Wirosaban,"TITIK 5 WIROSABAN (Jl. Wirosaban Barat No.22, Sorosutan, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55162, Indonesia)","-7.826984,110.375874",BOD,mg/L,2022,September,0.9,3,SNI 6989.72 :2009
Air Sungai,453,Sungai Code Wirosaban,"TITIK 5 WIROSABAN (Jl. Wirosaban Barat No.22, Sorosutan, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55162, Indonesia)","-7.826984,110.375874",DO,mg/L,2022,September,5.3,4,APHA 4500-O G. 2017
Air Sungai,453,Sungai Code Wirosaban,"TITIK 5 WIROSABAN (Jl. Wirosaban Barat No.22, Sorosutan, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55162, Indonesia)","-7.826984,110.375874",Cu Terlarut,mg/L,2022,September,0.018,0.02,SNI 6989.6: 2009
Air Sungai,453,Sungai Code Wirosaban,"TITIK 5 WIROSABAN (Jl. Wirosaban Barat No.22, Sorosutan, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55162, Indonesia)","-7.826984,110.375874",Ortofosfat,mg/L,2022,September,1.06,Tidak dipersyaratkan,SNI 6989-31:2021
Air Sungai,453,Sungai Code Wirosaban,"TITIK 5 WIROSABAN (Jl. Wirosaban Barat No.22, Sorosutan, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55162, Indonesia)","-7.826984,110.375874",Nitrat Sebagai N,mg/L,2022,September,2.901,10,"SM APHA 23rd Ed, 4500-NO3-B 2017"
